"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Gender","Answer.Rating","Answer.Test","Approve","Reject"
"3UL5XDRDNC522PAKMH36F6ZDUC558L","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:04 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:04 PST 2019","","","3ATPCQ38J9WGALBCKJXJBEYOCPCYAG","AK35CJJEYFVYK","Submitted","Thu Mar 07 09:17:14 PST 2019","Thu Mar 07 09:17:19 PST 2019","Thu Mar 14 10:17:19 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_0_1_20170116192106714.jpg.chip.jpg","Male","0","separated"
"3UL5XDRDNC522PAKMH36F6ZDUC558L","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:04 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:04 PST 2019","","","3ITXP059PX5UFS27FJI7MRD6LRASJC","A2BZY06YRWGEDL","Submitted","Thu Mar 07 09:16:43 PST 2019","Thu Mar 07 09:18:09 PST 2019","Thu Mar 14 10:18:09 PDT 2019","","","","86","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_0_1_20170116192106714.jpg.chip.jpg","Male","2","separated"
"3UL5XDRDNC522PAKMH36F6ZDUC558L","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:04 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:04 PST 2019","","","3TMSXRD2X7MGRS3C9ZM2FGK5XN6W1R","A1NTZ2XCWWT6E5","Submitted","Thu Mar 07 09:17:33 PST 2019","Thu Mar 07 09:17:47 PST 2019","Thu Mar 14 10:17:47 PDT 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_0_1_20170116192106714.jpg.chip.jpg","Male","1","separated"
"3UL5XDRDNC522PAKMH36F6ZDUC558L","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:04 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:04 PST 2019","","","3VSOLARPKCV1PZ4J3SQTPPRRX60391","A3RYI5HXC2MJLN","Submitted","Thu Mar 07 09:18:20 PST 2019","Thu Mar 07 09:18:54 PST 2019","Thu Mar 14 10:18:54 PDT 2019","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_0_1_20170116192106714.jpg.chip.jpg","Male","2","separated"
"3DGDV62G7OVV9KQEQF3J3LRRZCE2P1","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","32SCWG5HIIQLE5783JKOII3QC1JP6N","A3U7EIF0P9GQKI","Submitted","Thu Mar 07 09:17:57 PST 2019","Thu Mar 07 09:19:16 PST 2019","Thu Mar 14 10:19:16 PDT 2019","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_1_2_20170116234746730.jpg.chip.jpg","Female","5","together"
"3DGDV62G7OVV9KQEQF3J3LRRZCE2P1","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3R5F3LQFV365HFFIQO4KQGRV70KOZW","APGX2WZ59OWDN","Submitted","Thu Mar 07 09:17:39 PST 2019","Thu Mar 07 09:17:46 PST 2019","Thu Mar 14 10:17:46 PDT 2019","","","","7","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_1_2_20170116234746730.jpg.chip.jpg","Female","5","together"
"3DGDV62G7OVV9KQEQF3J3LRRZCE2P1","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3TE3O85731UI8H4MT9CAX0MTXE5R20","A2FARB7LA24AU8","Submitted","Thu Mar 07 09:17:47 PST 2019","Thu Mar 07 09:18:47 PST 2019","Thu Mar 14 10:18:47 PDT 2019","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_1_2_20170116234746730.jpg.chip.jpg","Female","6","together"
"3NSCTNUR2Z9GLD3ZJFNKBX58K055AP","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","33PPUNGG39R8ES7YIGLOKBW0IN6RZA","A16OH8XXYY0AAS","Submitted","Thu Mar 07 09:30:00 PST 2019","Thu Mar 07 09:30:57 PST 2019","Thu Mar 14 10:30:57 PDT 2019","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_1_3_20170119150012157.jpg.chip.jpg","Female","6","separated"
"3NSCTNUR2Z9GLD3ZJFNKBX58K055AP","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3N4BPTXIO9E55P0TM9DJ27V7LDVKUJ","A3O7X46E3REM7I","Submitted","Thu Mar 07 09:16:48 PST 2019","Thu Mar 07 09:19:12 PST 2019","Thu Mar 14 10:19:12 PDT 2019","","","","144","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_1_3_20170119150012157.jpg.chip.jpg","Female","6","separated"
"3NSCTNUR2Z9GLD3ZJFNKBX58K055AP","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3SNLUL3WO59GPVIB79PKH78MAD0ULW","A3L2XKXABNO0N5","Submitted","Thu Mar 07 09:17:48 PST 2019","Thu Mar 07 09:20:33 PST 2019","Thu Mar 14 10:20:33 PDT 2019","","","","165","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_1_3_20170119150012157.jpg.chip.jpg","Female","6","separated"
"3NSCTNUR2Z9GLD3ZJFNKBX58K055AP","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3Z7VU45IPZ3KLN8HKM69EKENEPAZ1K","A332M80F2HUE16","Submitted","Thu Mar 07 09:17:31 PST 2019","Thu Mar 07 09:17:42 PST 2019","Thu Mar 14 10:17:42 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/26_1_3_20170119150012157.jpg.chip.jpg","Female","6","separated"
"337F8MIIMZZ2OH1HD87HHZNHBIY04O","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3C6FJU71TRF0PUPAQOEABFAIJS4YUS","A3EYWJCIO1MG9W","Submitted","Thu Mar 07 09:17:28 PST 2019","Thu Mar 07 09:21:47 PST 2019","Thu Mar 14 10:21:47 PDT 2019","","","","259","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_0_0_20170117180517775.jpg.chip.jpg","Male","1","together"
"337F8MIIMZZ2OH1HD87HHZNHBIY04O","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3DEL4X4EL77S6YJ5VTPXVM9MDALYXK","A2C73Y1COWCA51","Submitted","Thu Mar 07 09:17:43 PST 2019","Thu Mar 07 09:17:53 PST 2019","Thu Mar 14 10:17:53 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_0_0_20170117180517775.jpg.chip.jpg","Male","2","together"
"337F8MIIMZZ2OH1HD87HHZNHBIY04O","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3IKZ72A5B52HUDO6OXA08ZB85LLNFS","A1KXG7W711GZDJ","Submitted","Thu Mar 07 09:16:45 PST 2019","Thu Mar 07 09:17:20 PST 2019","Thu Mar 14 10:17:20 PDT 2019","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_0_0_20170117180517775.jpg.chip.jpg","Male","0","together"
"337F8MIIMZZ2OH1HD87HHZNHBIY04O","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3Z7EFSHGNA0F3VI0Z178YVH3AM3CXQ","A2LU259QPV1I4V","Submitted","Thu Mar 07 09:16:33 PST 2019","Thu Mar 07 09:17:44 PST 2019","Thu Mar 14 10:17:44 PDT 2019","","","","71","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_0_0_20170117180517775.jpg.chip.jpg","Male","0","together"
"3DZKABX2ZIRLCMFC9K1OLQPVXRRVCN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3AMYWKA6YC83T5V7OJ79TIY02WNO65","A3EYWJCIO1MG9W","Submitted","Thu Mar 07 09:17:17 PST 2019","Thu Mar 07 09:20:22 PST 2019","Thu Mar 14 10:20:22 PDT 2019","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_1_1_20170113012508729.jpg.chip.jpg","Female","4","separated"
"3DZKABX2ZIRLCMFC9K1OLQPVXRRVCN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3EFE17QCRDRYOM7HRJFMAEXR8Z6SH7","A2BZY06YRWGEDL","Submitted","Thu Mar 07 09:16:41 PST 2019","Thu Mar 07 09:17:15 PST 2019","Thu Mar 14 10:17:15 PDT 2019","","","","34","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_1_1_20170113012508729.jpg.chip.jpg","Female","5","separated"
"3DZKABX2ZIRLCMFC9K1OLQPVXRRVCN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3I02618YA1S6GGX9Z1IRYOH6FN1PUP","A3O7X46E3REM7I","Submitted","Thu Mar 07 09:16:42 PST 2019","Thu Mar 07 09:17:55 PST 2019","Thu Mar 14 10:17:55 PDT 2019","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_1_1_20170113012508729.jpg.chip.jpg","Female","5","separated"
"3DZKABX2ZIRLCMFC9K1OLQPVXRRVCN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3TMFV4NEP90Y2SNX8KVHUQ7DBTCW8B","A2DVV59R1CQU6T","Submitted","Thu Mar 07 09:17:37 PST 2019","Thu Mar 07 09:19:12 PST 2019","Thu Mar 14 10:19:12 PDT 2019","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/28_1_1_20170113012508729.jpg.chip.jpg","Female","5","separated"
"32K26U12DNAVHELQ9GWZ5W7DIR3VDN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","32Q90QCQ1T7OGT37W9YEYP94ZP2EKX","A38DXFI1TZA295","Submitted","Thu Mar 07 09:18:20 PST 2019","Thu Mar 07 09:26:34 PST 2019","Thu Mar 14 10:26:34 PDT 2019","","","","494","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/29_0_2_20170116163356668.jpg.chip.jpg","Male","4","together"
"32K26U12DNAVHELQ9GWZ5W7DIR3VDN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3HL8HNGX46NW5BKCNNRVQYGO0W59FG","A3O7X46E3REM7I","Submitted","Thu Mar 07 09:18:20 PST 2019","Thu Mar 07 09:21:38 PST 2019","Thu Mar 14 10:21:38 PDT 2019","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/29_0_2_20170116163356668.jpg.chip.jpg","Male","3","together"
"32K26U12DNAVHELQ9GWZ5W7DIR3VDN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3NVC2EB65RLGQ0CRB4I9O6KI6FL3YQ","A2CJFO19NY4T5R","Submitted","Thu Mar 07 09:17:58 PST 2019","Thu Mar 07 09:18:40 PST 2019","Thu Mar 14 10:18:40 PDT 2019","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/29_0_2_20170116163356668.jpg.chip.jpg","Male","3","separated"
"32K26U12DNAVHELQ9GWZ5W7DIR3VDN","3R9DAV8FBHZ509MKUQ6U229287XLQB","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.05","Thu Mar 07 09:16:05 PST 2019","5","BatchId:3558463;OriginalHitTemplateId:920937332;","3600","604800","Fri Mar 08 09:16:05 PST 2019","","","3X08E93BHW4D4ZP3ONLFCIC9HWU66Z","A1P0XSCJ9XAV74","Submitted","Thu Mar 07 09:17:52 PST 2019","Thu Mar 07 09:20:32 PST 2019","Thu Mar 14 10:20:32 PDT 2019","","","","160","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast/29_0_2_20170116163356668.jpg.chip.jpg","Male","2","separated"
